id,mssv,listening,reading,total,mamh,ghichu, listening, reading, mamh, ghichu,namkhoahoc,hedt,pass_avsc
2979.0,5E4A28E3XPvAibaEXe92yZ7KcyiZXtzuwGAHSxqd,27,36,63.0,AVSC1, NULL,27,36, ENG01,,2018, CQUI,False
2980.0,3940EBAAXPvAibaEXe92yZ7KcyiZXgLY9OcYF2S/,18,23,41.0,AVSC1, NULL,18,23, AVSC1,,2018, CQUI,False
2981.0,6055C1E7XPvAibaEXe92yZ7KcyiZXse9oHY6yMZD,25,31,56.0,AVSC1, NULL,25,31, AVSC2,,2018, CQUI,False
2982.0,420E4959XPvAibaEXe+M/BSgLkQKV5oETxpmy5sD,10,15,25.0,AVSC1, NULL,10,15, AVSC1,,2018, CLC,False
2983.0,DF3BC1C9XPvAibaEXe+M/BSgLkQKV0cyn1JRzOED,19,17,36.0,AVSC1, NULL,19,17, AVSC1,,2018, CQUI,False
2984.0,B6C3253FXPvAibaEXe+M/BSgLkQKV6Onf6DXwGaD,20,20,40.0,AVSC1, NULL,20,20, AVSC1,,2018, CLC,False
2985.0,71FA96A3XPvAibaEXe+M/BSgLkQKV9PQj6mGkFh2,36,42,78.0,AVSC1, NULL,36,42, ENG02,,2018, CLC,False
2986.0,53693DBAXPvAibaEXe+M/BSgLkQKV6YJIMmVLG/Y,25,36,61.0,AVSC1, NULL,25,36, ENG01,,2018, CLC,False
2987.0,A8CCE8ABXPvAibaEXe+M/BSgLkQKVxUkNe3Su7pE,16,26,42.0,AVSC1, NULL,16,26, AVSC1,,2018, CQUI,False
2988.0,CB0BA297XPvAibaEXe+M/BSgLkQKV1OtiUKsEhKw,43,47,90.0,AVSC1, NULL,43,47, ENG03,,2018, CQUI,False
2989.0,0FAB89A8XPvAibaEXe+M/BSgLkQKVyUPrC5fe/9g,27,19,46.0,AVSC1, NULL,27,19, AVSC1,,2018, CQUI,False
2990.0,53C995CEXPvAibaEXe+AdDQ9dDabO+SZT/LN+2tF,18,14,32.0,AVSC1, NULL,18,14, AVSC1,,2018, CQUI,False
2991.0,4832BAF8XPvAibaEXe+AdDQ9dDabOwCMebeWNCqV,35,37,72.0,AVSC1, NULL,35,37, ENG02,,2018, CQUI,False
2992.0,22EEC1D1XPvAibaEXe+AdDQ9dDabO3arLIsF1KpG,40,37,77.0,AVSC1, NULL,40,37, ENG02,,2018, CLC,False
2993.0,31366966XPvAibaEXe+AdDQ9dDabO16ivYPhB80s,23,41,64.0,AVSC1, NULL,23,41, ENG01,,2018, CQUI,False
2994.0,8E98DF09XPvAibaEXe+AdDQ9dDabOwH1+RgVACSr,30,23,53.0,AVSC1, NULL,30,23, AVSC2,,2018, CLC,False
2995.0,D5D7C5D8XPvAibaEXe+AdDQ9dDabO4Q9AlJ75ho/,25,28,53.0,AVSC1, NULL,25,28, AVSC2,,2018, CLC,False
2996.0,E79F8CCEXPvAibaEXe+AdDQ9dDabO/BKanvJ//W9,25,48,73.0,AVSC1, NULL,25,48, ENG02,,2018, CQUI,False
2997.0,284A2135XPvAibaEXe+AdDQ9dDabO0fMh2wGcQkX,13,26,39.0,AVSC1, NULL,13,26, AVSC1,,2018, CLC,False
2998.0,08245B1BXPvAibaEXe/OS4eb0G5N4gR61g9w5JG8,25,31,56.0,AVSC1, NULL,25,31, AVSC2,,2018, CLC,False
2999.0,E1802B38XPvAibaEXe/OS4eb0G5N4hhNqtrHnq1p,33,42,75.0,AVSC1, NULL,33,42, ENG02,,2018, CQUI,False
3000.0,EC7F7325XPvAibaEXe/OS4eb0G5N4vXTblAEvGrP,40,39,79.0,AVSC1, NULL,40,39, ENG02,,2018, CQUI,False
3001.0,D03DC7D8XPvAibaEXe/OS4eb0G5N4kUNjl/fwJ+t,20,31,51.0,AVSC1, NULL,20,31, AVSC2,,2018, CTTT,False
3002.0,F47C0BFAXPvAibaEXe/OS4eb0G5N4iLf8Q8d67rT,34,31,65.0,AVSC1, NULL,34,31, ENG01,,2018, CLC,False
3003.0,DD52427EXPvAibaEXe/OS4eb0G5N4kHpunB8+Rph,23,29,52.0,AVSC1, NULL,23,29, AVSC2,,2018, CLC,False
3004.0,0B770EDDXPvAibaEXe/OS4eb0G5N4mWykgCvQ5ep,25,16,41.0,AVSC1, NULL,25,16, AVSC1,,2018, CLC,False
3005.0,B07AA112XPvAibaEXe/0VyaRB0LQpHJQ9rCptZjA,23,44,67.0,AVSC1, NULL,23,44, ENG01,,2018, KSTN,False
3006.0,20DAD6C3XPvAibaEXe/0VyaRB0LQpBMiN0noUGib,31,39,70.0,AVSC1, NULL,31,39, ENG01,,2018, CQUI,False
3008.0,B62CF085XPvAibaEXe/0VyaRB0LQpHvqWTgYSoo3,19,19,38.0,AVSC1, NULL,19,19, AVSC1,,2018, CQUI,False
3009.0,B97677C8XPvAibaEXe/0VyaRB0LQpF9A3JD8zrNY,20,31,51.0,AVSC1, NULL,20,31, AVSC2,,2018, CQUI,False
3010.0,BAB77426XPvAibaEXe/0VyaRB0LQpGXE5SAui8o+,24,26,50.0,AVSC1, NULL,24,26, AVSC2,,2018, CLC,False
3011.0,8ADDBE8DXPvAibaEXe/0VyaRB0LQpIEHQN7xQm4R,19,20,39.0,AVSC1, NULL,19,20, AVSC1,,2018, CQUI,False
3012.0,953A77B9XPvAibaEXe/0VyaRB0LQpHtyejN9MHOh,27,29,56.0,AVSC1, NULL,27,29, AVSC2,,2018, CLC,False
3013.0,9C9BB502XPvAibaEXe91UcttbrYag5HwwfofsC9O,14,23,37.0,AVSC1, NULL,14,23, AVSC1,,2018, CQUI,False
3014.0,63EB73C7XPvAibaEXe91UcttbrYag3NEmXVvQwjs,30,45,75.0,AVSC1, NULL,30,45, ENG02,,2018, CQUI,False
3015.0,71F5F773XPvAibaEXe91UcttbrYagwpmSjMdRSlJ,25,35,60.0,AVSC1, NULL,25,35, AVSC2,,2018, CQUI,False
3016.0,061D03BCXPvAibaEXe91UcttbrYag6MuRitfVOUg,26,42,68.0,AVSC1, NULL,26,42, ENG01,,2018, CQUI,False
3017.0,91945925XPvAibaEXe91UcttbrYagy1qbie5GMyH,45,49,94.0,AVSC1, NULL,45,49, ENG04,,2018, CQUI,False
3018.0,829B9071XPvAibaEXe91UcttbrYag0wNDqn7ao3g,22,28,50.0,AVSC1, NULL,22,28, AVSC2,,2018, CQUI,False
3019.0,6B3A1BFDXPvAibaEXe91UcttbrYagz1zT7x+7HpT,25,25,50.0,AVSC1, NULL,25,25, AVSC2,,2018, CQUI,False
3020.0,A45E25CBXPvAibaEXe91UcttbrYag9XGEb6iYQdc,13,30,43.0,AVSC1, NULL,13,30, AVSC1,,2018, CQUI,False
3021.0,8A05DE3AXPvAibaEXe8IXn+MV9wqktUaNou4qlfi,39,40,79.0,AVSC1, NULL,39,40, ENG02,,2018, CLC,False
3022.0,83C48DC7XPvAibaEXe8IXn+MV9wqkkAswm7lxemz,14,13,27.0,AVSC1, NULL,14,13, AVSC1,,2018, CLC,False
3023.0,D4132662XPvAibaEXe8IXn+MV9wqkhnz3lQtZR08,37,46,83.0,AVSC1, NULL,37,46, ENG03,,2018, CLC,False
3024.0,5B4CCD24XPvAibaEXe8IXn+MV9wqkrCPgCLLFjIC,24,31,55.0,AVSC1, NULL,24,31, AVSC2,,2018, CQUI,False
3025.0,7372A3C8XPvAibaEXe8IXn+MV9wqktrUllg1+oDo,16,21,37.0,AVSC1, NULL,16,21, AVSC1,,2018, CLC,False
3026.0,0EE35AD6XPvAibaEXe8IXn+MV9wqkgOVjPwGg7/9,34,43,77.0,AVSC1, NULL,34,43, ENG02,,2018, CQUI,False
3027.0,33589339XPvAibaEXe/EaMzFFtVZpA+yXzZn1Gwh,18,37,55.0,AVSC1, NULL,18,37, AVSC2,,2018, CLC,False
3028.0,840BA7D5XPvAibaEXe/EaMzFFtVZpC9I0eENTuuG,38,54,92.0,AVSC1, NULL,38,54, ENG04,,2018, CQUI,False
3029.0,DA0D2FAFXPvAibaEXe/EaMzFFtVZpBZ08/yfvr8P,19,29,48.0,AVSC1, NULL,19,29, AVSC1,,2018, CLC,False
3030.0,E598083BXPvAibaEXe/EaMzFFtVZpBJHVwhd7gpc,45,51,96.0,AVSC1, NULL,45,51, ENG04,,2018, CQUI,False
3031.0,84488B29XPvAibaEXe/EaMzFFtVZpGY8EEdZMOw+,47,48,95.0,AVSC1, NULL,47,48, ENG04,,2018, CNTN,False
3032.0,4E29F6A5XPvAibaEXe/EaMzFFtVZpI+spNZF/JRs,28,41,69.0,AVSC1, NULL,28,41, ENG01,,2018, CQUI,False
3033.0,64EA2350XPvAibaEXe/0WaLAM5c/YGCkjHbj1eiR,34,44,78.0,AVSC1, NULL,34,44, ENG02,,2018, CLC,False
3034.0,EF0059EEXPvAibaEXe/0WaLAM5c/YKXUfKbMtkzT,25,38,63.0,AVSC1, NULL,25,38, ENG01,,2018, CQUI,False
3035.0,6E093084XPvAibaEXe/0WaLAM5c/YJI8e2JJmqyB,19,26,45.0,AVSC1, NULL,19,26, AVSC1,,2018, CQUI,False
3036.0,45C0A7D1XPvAibaEXe/0WaLAM5c/YDeTZqvxLwPY,48,56,104.0,AVSC1, NULL,48,56, ENG05,,2018, CQUI,False
3037.0,439F54D3XPvAibaEXe/0WaLAM5c/YG/GGEBZ3h4n,37,43,80.0,AVSC1, NULL,37,43, ENG02,,2018, CQUI,False
3038.0,FE98A837XPvAibaEXe/0WaLAM5c/YL7tytv12HOM,26,28,54.0,AVSC1, NULL,26,28, AVSC2,,2018, CQUI,False
3039.0,0D5711A8XPvAibaEXe/0WaLAM5c/YIOGjiiYt77w,43,47,90.0,AVSC1, NULL,43,47, ENG03,,2018, CQUI,False
3040.0,633C2DB4XPvAibaEXe/0WaLAM5c/YKShxsrcX9XB,38,40,78.0,AVSC1, NULL,38,40, ENG02,,2018, CLC,False
3041.0,E02F0417XPvAibaEXe/0WaLAM5c/YNIaiPLxlZw1,44,47,91.0,AVSC1, NULL,44,47, ENG04,,2018, CLC,False
3042.0,988C88D1XPvAibaEXe/0WaLAM5c/YParqfNoyROx,31,34,65.0,AVSC1, NULL,31,34, ENG01,,2018, CLC,False
3043.0,98B6E1EFXPvAibaEXe+43HJfrfERJFNdePM6r1ro,26,39,65.0,AVSC1, NULL,26,39, ENG01,,2018, CQUI,False
3044.0,F2EB7AEFXPvAibaEXe+43HJfrfERJHS1cJl0nVI6,49,61,110.0,AVSC1, NULL,49,61, ENG05,,2018, CQUI,False
3045.0,EB097949XPvAibaEXe+43HJfrfERJL2qy4GDIBkq,43,41,84.0,AVSC1, NULL,43,41, ENG03,,2018, CLC,False
3046.0,172C622DXPvAibaEXe+43HJfrfERJJs337WG3OmJ,37,51,88.0,AVSC1, NULL,37,51, ENG03,,2018, CLC,False
3047.0,2C5ACFD5XPvAibaEXe+43HJfrfERJBKn5Utcp9fJ,29,27,56.0,AVSC1, NULL,29,27, AVSC2,,2018, CLC,False
3048.0,35F1E8E2XPvAibaEXe+43HJfrfERJLIGxAtadgu3,28,42,70.0,AVSC1, NULL,28,42, ENG01,,2018, CQUI,False
3049.0,4693167AXPvAibaEXe+43HJfrfERJIcDmCCTLcve,21,25,46.0,AVSC1, NULL,21,25, AVSC1,,2018, CQUI,False
3050.0,AB84913AXPvAibaEXe+43HJfrfERJPFqeCP5q6fw,33,47,80.0,AVSC1, NULL,33,47, ENG02,,2018, CQUI,False
3051.0,AC25A75AXPvAibaEXe+43HJfrfERJIFWIgMlAk9y,25,19,44.0,AVSC1, NULL,25,19, AVSC1,,2018, CLC,False
3052.0,D0CCAEDEXPvAibaEXe9QVsCW2codOUvohLGcqFnU,25,27,52.0,AVSC1, NULL,25,27, AVSC2,,2018, CQUI,False
3053.0,182882C5XPvAibaEXe9QVsCW2codObMyHzMeOU9S,32,28,60.0,AVSC1, NULL,32,28, AVSC2,,2018, CLC,False
3054.0,2DB93AA4XPvAibaEXe9QVsCW2codOYTykgcwK6+j,37,58,95.0,AVSC1, NULL,37,58, ENG04,,2018, CQUI,False
3055.0,36779542XPvAibaEXe9QVsCW2codORJGccqM7KCC,41,39,80.0,AVSC1, NULL,41,39, ENG02,,2018, KSTN,False
3056.0,CBC494F4XPvAibaEXe9QVsCW2codOVicJNTSm0ln,45,51,96.0,AVSC1, NULL,45,51, ENG04,,2018, CLC,False
3057.0,FE64BAD1XPvAibaEXe9QVsCW2codOdNt/YGcRKgc,32,33,65.0,AVSC1, NULL,32,33, ENG01,,2018, CQUI,False
3058.0,2758EF93XPvAibaEXe9QVsCW2codOY5HidKctFNb,23,22,45.0,AVSC1, NULL,23,22, AVSC1,,2018, CLC,False
3059.0,ABE72D5EXPvAibaEXe+HozZBb+7rZ8gGaZ/mf05X,20,25,45.0,AVSC1, NULL,20,25, AVSC1,,2018, CLC,False
3060.0,0A2E8D02XPvAibaEXe+HozZBb+7rZ38QviMj8FHH,14,17,31.0,AVSC1, NULL,14,17, AVSC1,,2018, CLC,False
3061.0,3D566640XPvAibaEXe+HozZBb+7rZ990ZqjSt5C3,27,27,54.0,AVSC1, NULL,27,27, AVSC2,,2018, CLC,False
3062.0,17FCE4D9XPvAibaEXe+HozZBb+7rZxALMBBHEZ9+,23,17,40.0,AVSC1, NULL,23,17, AVSC1,,2018, CQUI,False
3063.0,220B6282XPvAibaEXe+HozZBb+7rZ5kkwLLN9tOG,32,19,51.0,AVSC1, NULL,32,19, AVSC2,,2018, CLC,False
3064.0,4D1625E0XPvAibaEXe+HozZBb+7rZ8qIqYGCT2j8,17,16,33.0,AVSC1, NULL,17,16, AVSC1,,2018, CLC,False
3065.0,39AC9DBFXPvAibaEXe+HozZBb+7rZ377lAPFyj3+,41,52,93.0,AVSC1, NULL,41,52, ENG04,,2018, CLC,False
3066.0,F81F35D8XPvAibaEXe+HozZBb+7rZ87RQpi8y1OA,22,21,43.0,AVSC1, NULL,22,21, AVSC1,,2018, CQUI,False
3067.0,22FDE38BXPvAibaEXe+HozZBb+7rZ8CUdukq7hU0,24,13,37.0,AVSC1, NULL,24,13, AVSC1,,2018, CQUI,False
3068.0,A3235CC9XPvAibaEXe+HozZBb+7rZ9E4VkD2cGL9,29,22,51.0,AVSC1, NULL,29,22, AVSC2,,2018, CLC,False
3069.0,B680AF1DXPvAibaEXe+NyYotv4FWdQkSciQUoc7k,16,20,36.0,AVSC1, NULL,16,20, AVSC1,,2018, CQUI,False
3070.0,0597247FXPvAibaEXe+NyYotv4FWdZdBHNs2i/Tz,41,36,77.0,AVSC1, NULL,41,36, ENG02,,2018, CLC,False
3071.0,A5AD7F42XPvAibaEXe+NyYotv4FWdRCg2rhV8A+t,39,46,85.0,AVSC1, NULL,39,46, ENG03,,2018, CQUI,False
3072.0,0FCE1BEBXPvAibaEXe+NyYotv4FWdbC4ZrmLSdK9,26,37,63.0,AVSC1, NULL,26,37, ENG01,,2018, CTTT,False
3073.0,5D749C31XPvAibaEXe+NyYotv4FWdSswpY7zzBtF,39,45,84.0,AVSC1, NULL,39,45, ENG03,,2018, CQUI,False
3074.0,CD625BE8XPvAibaEXe+NyYotv4FWdaHkUWgX4W98,12,17,29.0,AVSC1, NULL,12,17, AVSC1,,2018, CQUI,False
3075.0,94D6B658XPvAibaEXe+NyYotv4FWdVcOVndmVKqU,26,24,50.0,AVSC1, NULL,26,24, AVSC2,,2018, CQUI,False
3076.0,23257A45XPvAibaEXe+NyYotv4FWdX/iqtA3KP4P,15,29,44.0,AVSC1, NULL,15,29, AVSC1,,2018, CQUI,False
3077.0,56B3706FXPvAibaEXe+NyYotv4FWdQb1GDwwPc4y,41,50,91.0,AVSC1, NULL,41,50, ENG04,,2018, CQUI,False
3078.0,43057FFAXPvAibaEXe+LbSgCtk53mZ4STa1WL1s6,48,47,95.0,AVSC1, NULL,48,47, ENG04,,2018, CLC,False
3079.0,1363A2B0XPvAibaEXe+LbSgCtk53mQ3eIJ0XIhU9,17,28,45.0,AVSC1, NULL,17,28, AVSC1,,2018, CQUI,False
3080.0,11DBAB25XPvAibaEXe+LbSgCtk53mZyeDmgqgBLK,17,26,43.0,AVSC1, NULL,17,26, AVSC1,,2018, CLC,False
3081.0,876B4468XPvAibaEXe+LbSgCtk53mes10O54H0bY,26,32,58.0,AVSC1, NULL,26,32, AVSC2,,2018, CQUI,False
3082.0,26BE58DEXPvAibaEXe+LbSgCtk53mfEZsdstPIuY,17,14,31.0,AVSC1, NULL,17,14, AVSC1,,2018, CQUI,False
3083.0,92982A23XPvAibaEXe+LbSgCtk53mbZMGlIXYwaX,30,32,62.0,AVSC1, NULL,30,32, ENG01,,2018, CQUI,False
3084.0,0FA9B1B6XPvAibaEXe+LbSgCtk53mSf0TI7FYT2d,27,37,64.0,AVSC1, NULL,27,37, ENG01,,2018, CLC,False
3085.0,6BE0D26AXPvAibaEXe+LbSgCtk53mdBJem+66Bwk,19,30,49.0,AVSC1, NULL,19,30, AVSC1,,2018, CTTT,False
3086.0,A2D1D267XPvAibaEXe82B8VnNvUD6NlLvd8YOPZp,28,38,66.0,AVSC1, NULL,28,38, ENG01,,2018, CQUI,False
3087.0,321249BBXPvAibaEXe82B8VnNvUD6L8yXzQ/52Lj,27,29,56.0,AVSC1, NULL,27,29, AVSC2,,2018, CLC,False
3088.0,1514F52EXPvAibaEXe82B8VnNvUD6CkE/QMvqqSy,33,42,75.0,AVSC1, NULL,33,42, ENG02,,2018, CLC,False
3089.0,DBD7B1A2XPvAibaEXe82B8VnNvUD6DS+TprSP2Ro,41,59,100.0,AVSC1, NULL,41,59, ENG04,,2018, CLC,False
3090.0,51983E43XPvAibaEXe82B8VnNvUD6Dbr8F+/xx0j,43,54,97.0,AVSC1, NULL,43,54, ENG04,,2018, CQUI,False
3091.0,40764158XPvAibaEXe82B8VnNvUD6HIoPK66/l6J,27,25,52.0,AVSC1, NULL,27,25, AVSC2,,2018, CLC,False
3092.0,D227C418XPvAibaEXe82B8VnNvUD6Px3rX2BTJtY,42,57,99.0,AVSC1, NULL,42,57, ENG04,,2018, CNTN,False
3093.0,1C96241CXPvAibaEXe82B8VnNvUD6JGyz3j6KG1g,21,27,48.0,AVSC1, NULL,21,27, AVSC1,,2018, CLC,False
3094.0,29F018BBXPvAibaEXe82B8VnNvUD6EmCkyCUxedi,22,24,46.0,AVSC1, NULL,22,24, AVSC1,,2018, CQUI,False
3095.0,FF4A7306XPvAibaEXe9CNoSsNIodZxiUJqcIH2Wu,19,23,42.0,AVSC1, NULL,19,23, AVSC1,,2018, CLC,False
3096.0,F596E17DXPvAibaEXe9CNoSsNIodZ0U9fS2YqW2S,39,45,84.0,AVSC1, NULL,39,45, ENG03,,2018, CLC,False
3097.0,28E797B6XPvAibaEXe9CNoSsNIodZ1rZLISZ6QBz,25,25,50.0,AVSC1, NULL,25,25, AVSC2,,2018, CQUI,False
3098.0,BB66CA0FXPvAibaEXe9CNoSsNIodZ/zB8Y6g7n1o,23,19,42.0,AVSC1, NULL,23,19, AVSC1,,2018, CTTT,False
3099.0,AAE55C57XPvAibaEXe9CNoSsNIodZ5v8G4xuURvn,45,53,98.0,AVSC1, NULL,45,53, ENG04,,2018, CLC,False
3100.0,A8A01238XPvAibaEXe9CNoSsNIodZ6Va9Cp7esYT,47,50,97.0,AVSC1, NULL,47,50, ENG04,,2018, CLC,False
3101.0,A004B693XPvAibaEXe93UbSm/ewAMgf8e3j+lmmY,29,30,59.0,AVSC1, NULL,29,30, AVSC2,,2018, CLC,False
3102.0,E3268059XPvAibaEXe93UbSm/ewAMiskBSgyd1pf,41,52,93.0,AVSC1, NULL,41,52, ENG04,,2018, CLC,False
3103.0,C0FC7861XPvAibaEXe93UbSm/ewAMhsrnF0T+Vqp,24,23,47.0,AVSC1, NULL,24,23, AVSC1,,2018, CQUI,False
3104.0,D94ED526XPvAibaEXe93UbSm/ewAMkgBnNJA6WtC,42,50,92.0,AVSC1, NULL,42,50, ENG04,,2018, CLC,False
3105.0,C55CAD90XPvAibaEXe8QSVVyFBgPn3VNC2CosqLE,24,21,45.0,AVSC1, NULL,24,21, AVSC1,,2018, CLC,False
3106.0,E466F442XPvAibaEXe8QSVVyFBgPn13dg1kP+Mnf,32,31,63.0,AVSC1, NULL,32,31, ENG01,,2018, CQUI,False
3107.0,298C9242XPvAibaEXe8QSVVyFBgPnyyNG08W46Dl,42,46,88.0,AVSC1, NULL,42,46, ENG03,,2018, CLC,False
3108.0,B0B37571XPvAibaEXe8QSVVyFBgPnzmFYomcR45r,40,41,81.0,AVSC1, NULL,40,41, ENG03,,2018, CLC,False
3109.0,ED778330XPvAibaEXe8QSVVyFBgPn+Y1PVepujPZ,43,52,95.0,AVSC1, NULL,43,52, ENG04,,2018, CNTN,False
3110.0,44067D54XPvAibaEXe8QSVVyFBgPnwF4lJry1+gq,40,63,103.0,AVSC1, NULL,40,63, ENG05,,2018, CQUI,False
3111.0,A428EC11XPvAibaEXe8QSVVyFBgPnzSBGk50UWj7,32,45,77.0,AVSC1, NULL,32,45, ENG02,,2018, CLC,False
3112.0,DD0479B2XPvAibaEXe8QSVVyFBgPn8/Et18NyNES,26,23,49.0,AVSC1, NULL,26,23, AVSC1,,2018, CQUI,False
3113.0,C7750281XPvAibaEXe8E6yzSPpyFOUkenmh5LQzU,40,49,89.0,AVSC1, NULL,40,49, ENG03,,2018, CLC,False
3114.0,899E8FC6XPvAibaEXe8E6yzSPpyFOXskFqqjy6Sj,37,35,72.0,AVSC1, NULL,37,35, ENG02,,2018, CLC,False
3115.0,6D7A4DA8XPvAibaEXe8E6yzSPpyFOZrdxnItPn/H,48,58,106.0,AVSC1, NULL,48,58, ENG05,,2018, CQUI,False
3116.0,06EEDB7DXPvAibaEXe8E6yzSPpyFOfvrOcCQyyax,15,14,29.0,AVSC1, NULL,15,14, AVSC1,,2018, CTTT,False
3117.0,66A5386DXPvAibaEXe8E6yzSPpyFOdE1/ewFpu4R,37,45,82.0,AVSC1, NULL,37,45, ENG03,,2018, CLC,False
3118.0,2695DF34XPvAibaEXe8E6yzSPpyFOXn9+vmP8erh,21,26,47.0,AVSC1, NULL,21,26, AVSC1,,2018, CQUI,False
3119.0,5C94FC45XPvAibaEXe8E6yzSPpyFOZMPnl0veW6e,40,51,91.0,AVSC1, NULL,40,51, ENG04,,2018, CQUI,False
3120.0,7BC09E4DXPvAibaEXe8E6yzSPpyFOY5if8q8PnHf,20,34,54.0,AVSC1, NULL,20,34, AVSC2,,2018, CLC,False
3121.0,21B28C6FXPvAibaEXe8E6yzSPpyFOeSvd0A0yI1u,38,45,83.0,AVSC1, NULL,38,45, ENG03,,2018, CLC,False
3122.0,B72C157CXPvAibaEXe+L7yr6xo33KueePC0pTKOr,33,47,80.0,AVSC1, NULL,33,47, ENG02,,2018, CQUI,False
3123.0,E78B27A0XPvAibaEXe+L7yr6xo33KlmhuuffLdX8,37,25,62.0,AVSC1, NULL,37,25, ENG01,,2018, CLC,False
3124.0,FF7DD571XPvAibaEXe+L7yr6xo33KgwBiExcKks/,36,40,76.0,AVSC1, NULL,36,40, ENG02,,2018, CQUI,False
3125.0,CAFBF12FXPvAibaEXe+L7yr6xo33KsEYZ+DAUurS,39,46,85.0,AVSC1, NULL,39,46, ENG03,,2018, CLC,False
3126.0,4BA87891XPvAibaEXe+L7yr6xo33Kl5vt5FEUG6U,29,28,57.0,AVSC1, NULL,29,28, AVSC2,,2018, CQUI,False
3127.0,145955E6XPvAibaEXe+L7yr6xo33KgiS+3SCnOTa,32,36,68.0,AVSC1, NULL,32,36, ENG01,,2018, CLC,False
3128.0,FBD83980XPvAibaEXe+L7yr6xo33KlzCekQnOMI8,23,31,54.0,AVSC1, NULL,23,31, AVSC2,,2018, CQUI,False
3129.0,4456FB87XPvAibaEXe+L7yr6xo33KtC3mCal6M9L,29,26,55.0,AVSC1, NULL,29,26, AVSC2,,2018, CLC,False
3130.0,BD9DE78DXPvAibaEXe+L7yr6xo33KpaY/g0OPb72,27,46,73.0,AVSC1, NULL,27,46, ENG02,,2018, CQUI,False
3131.0,976F16B3XPvAibaEXe9wgACCA7SCWb3Cv0TWx4MA,34,38,72.0,AVSC1, NULL,34,38, ENG02,,2018, CQUI,False
3132.0,27825AC1XPvAibaEXe9wgACCA7SCWZEehS2D11JB,26,36,62.0,AVSC1, NULL,26,36, ENG01,,2018, CLC,False
3133.0,2566CB3BXPvAibaEXe9wgACCA7SCWWoA+zvJXnEV,33,41,74.0,AVSC1, NULL,33,41, ENG02,,2018, CLC,False
3134.0,A1C62ED1XPvAibaEXe9wgACCA7SCWeQ/xWMCzmBG,21,18,39.0,AVSC1, NULL,21,18, AVSC1,,2018, CQUI,False
3135.0,5E25EB72XPvAibaEXe9wgACCA7SCWfnlOXolY4Bh,46,59,105.0,AVSC1, NULL,46,59, ENG05,,2018, CLC,False
3136.0,FF575360XPvAibaEXe9wgACCA7SCWWiaUs/GWfcV,23,19,42.0,AVSC1, NULL,23,19, AVSC1,,2018, CTTT,False
3137.0,5F59FE2DXPvAibaEXe9wgACCA7SCWYquHhfT9DZY,35,43,78.0,AVSC1, NULL,35,43, ENG02,,2018, CLC,False
3138.0,304FC822XPvAibaEXe9wgACCA7SCWcmN4JswhdoU,22,21,43.0,AVSC1, NULL,22,21, AVSC1,,2018, CTTT,False
3139.0,95C1C55FXPvAibaEXe9wgACCA7SCWfo/Jy3yRH49,18,21,39.0,AVSC1, NULL,18,21, AVSC1,,2018, CNTN,False
3140.0,112E2DACXPvAibaEXe8JNpgMW2c4UI/fpSPdpt3l,25,15,40.0,AVSC1, NULL,25,15, AVSC1,,2018, CQUI,False
3141.0,FF355A67XPvAibaEXe8JNpgMW2c4UIW22fQSPLQ1,33,33,66.0,AVSC1, NULL,33,33, ENG01,,2018, CQUI,False
3142.0,553B0537XPvAibaEXe8JNpgMW2c4UDCJQq64xisJ,31,35,66.0,AVSC1, NULL,31,35, ENG01,,2018, CQUI,False
3143.0,A1629CC6XPvAibaEXe8JNpgMW2c4UGzL8waqrJ9w,34,44,78.0,AVSC1, NULL,34,44, ENG02,,2018, CLC,False
3144.0,7CE0E656XPvAibaEXe8JNpgMW2c4UDY5KYrMOBL5,25,31,56.0,AVSC1, NULL,25,31, AVSC2,,2018, CQUI,False
3145.0,AE63A58FXPvAibaEXe8JNpgMW2c4UJmh3Zt4gIqe,25,29,54.0,AVSC1, NULL,25,29, AVSC2,,2018, CQUI,False
3146.0,8EB3EFFAXPvAibaEXe8JNpgMW2c4UCJnjzLhTuma,38,45,83.0,AVSC1, NULL,38,45, ENG03,,2018, CLC,False
3147.0,D8631DA8XPvAibaEXe8JNpgMW2c4ULzeQgr5A+5Q,44,48,92.0,AVSC1, NULL,44,48, ENG04,,2018, CLC,False
3148.0,3B903658XPvAibaEXe+oo0hccQuSuCJ/09Amk75g,36,48,84.0,AVSC1, NULL,36,48, ENG03,,2018, CLC,False
3149.0,F04DAB48XPvAibaEXe+oo0hccQuSuF2V98IwNKVT,42,50,92.0,AVSC1, NULL,42,50, ENG04,,2018, CLC,False
3150.0,83FAA9CAXPvAibaEXe+oo0hccQuSuOtStIwkWhsf,31,35,66.0,AVSC1, NULL,31,35, ENG01,,2018, CQUI,False
3151.0,72219ED8XPvAibaEXe+oo0hccQuSuJL8fcjYI2OW,38,44,82.0,AVSC1, NULL,38,44, ENG03,,2018, CQUI,False
3152.0,153D9C62XPvAibaEXe+oo0hccQuSuNUsz250V3Qk,20,26,46.0,AVSC1, NULL,20,26, AVSC1,,2018, CQUI,False
3153.0,105D7067XPvAibaEXe+oo0hccQuSuIIOyis7Wl49,39,32,71.0,AVSC1, NULL,39,32, ENG02,,2018, CQUI,False
3154.0,FBF2CF37XPvAibaEXe+oo0hccQuSuIkcEDMHMGPN,40,30,70.0,AVSC1, NULL,40,30, ENG01,,2018, CLC,False
